22075,23515,"22051,22071,22087"
22067,25629,"22123,22111,22073,22083"
22079,130023,"22009,22069,22043,22039,22059,22003,22115"
22009,39693,"22025,22029,22125,22097,22077,22039,22079,22059"
22127,13755,"22069,22013,22049,22021,22043,22059"
22115,48750,"22085,22069,22079,22011,22003"
22025,8906,"22009,22029,22107,22021,22041,22059"
22007,21039,"22005,22109,22057,22093,22045,22101,22047,22099"
22031,26812,"22085,22069,22081,22017"
22017,237848,"22081,22031,22015"
22081,7620,"22069,22031,22013,22015,22017"
22117,45463,"22103,22105"
22085,22155,"22069,22031,22115"
22051,440781,"22089,22095,22057,22103,22075,22071"
22103,264570,"22095,22051,22117,22071,22105,22087"
22023,5617,"22113,22019,22053"
22033,456781,"22037,22091,22005,22063,22121,22047"
22045,69929,"22007,22113,22055,22101,22047,22099"
22069,37515,"22085,22081,22031,22013,22127,22043,22079,22115"
22109,109580,"22007,22057,22101"
22013,12981,"22069,22081,22015,22027,22119,22061,22049,22127"
22015,128746,"22081,22013,22017,22119"
22003,22750,"22039,22079,22011,22115,22053"
22073,160368,"22061,22049,22111,22021,22067,22083"
22095,42477,"22005,22089,22057,22093,22063,22051,22103,22105"
22091,10920,"22037,22063,22033,22105"
22125,15310,"22009,22029,22037,22121,22077"
22101,49406,"22007,22109,22045,22099"
22057,97557,"22007,22109,22089,22095,22093,22051"
22123,9751,"22035,22067,22083"
22029,18687,"22009,22025,22125,22107,22077"
22063,142282,"22091,22005,22095,22033,22105"
22121,27199,"22125,22037,22033,22047,22077"
22065,10017,"22107,22035,22041,22083"
22071,383997,"22051,22103,22075,22087"
22005,126500,"22007,22095,22093,22063,22033,22047"
22001,57576,"22113,22055,22097,22039,22053"
22089,52549,"22095,22057,22051"
22011,36549,"22003,22115,22019,22053"
22041,19774,"22025,22107,22065,22021,22083"
22019,216785,"22023,22011,22053"
22111,21107,"22027,22061,22073,22067"
22105,133157,"22091,22095,22063,22117,22103"
22021,9645,"22025,22049,22073,22041,22083,22127,22059"
22107,4147,"22025,22029,22065,22041"
22049,15031,"22013,22061,22073,22021,22127"
22043,22169,"22069,22127,22079,22059"
22061,48396,"22013,22027,22049,22111,22073"
22053,32250,"22001,22113,22039,22023,22011,22003,22019"
22055,241753,"22001,22113,22045,22099,22097"
22113,57359,"22001,22055,22045,22023,22053"
22035,7459,"22123,22065,22083"
22037,19539,"22125,22091,22033,22121"
22087,43764,"22103,22075,22071"
22047,30241,"22007,22005,22033,22121,22045,22099,22077"
22083,20043,"22123,22035,22065,22073,22021,22041,22067"
22099,51767,"22007,22055,22045,22101,22047,22097,22077"
22027,14170,"22013,22119,22061,22111"
22039,32350,"22009,22001,22097,22079,22003,22053"
22097,82540,"22009,22001,22055,22099,22077,22039"
22077,20758,"22009,22029,22125,22121,22047,22099,22097"
22059,14791,"22009,22025,22021,22127,22043,22079"
22119,36967,"22013,22015,22027"
22093,20192,"22007,22005,22095,22057"
