13221,14825,"13219,13133,13265,13317,13105,13195,13059"
13219,41799,"13133,13211,13221,13297,13013,13059"
13195,30120,"13221,13105,13011,13119,13157,13059,13147"
13059,128671,"13219,13221,13157,13195"
13135,957062,"13247,13089,13121,13297,13117,13139,13013"
13231,18889,"13171,13255,13199,13293"
13247,93570,"13089,13297,13217,13151,13135"
13121,1066710,"13089,13067,13077,13113,13063,13045,13097,13135,13117,13057"
13149,11412,"13077,13045,13285"
13067,766149,"13121,13223,13097,13015,13057"
13057,266620,"13067,13121,13227,13085,13015,13117"
13217,112483,"13247,13211,13297,13151,13159,13035"
13255,67306,"13171,13231,13077,13113,13151,13063,13199,13035"
13035,25434,"13217,13171,13255,13151,13159,13207"
13117,251283,"13121,13085,13135,13057,13139"
13171,18500,"13231,13255,13207,13035,13293"
13063,297595,"13089,13121,13255,13113,13151"
13089,764382,"13247,13121,13151,13063,13135"
13227,33216,"13085,13123,13129,13057"
13045,119148,"13121,13077,13143,13223,13097,13149"
13297,96673,"13247,13219,13211,13217,13135,13013"
13013,83505,"13219,13297,13135,13157"
13223,168661,"13067,13143,13045,13097,13233,13015"
13199,20613,"13231,13255,13077,13285,13263,13293,13145"
13113,119194,"13121,13255,13077,13063"
13143,29919,"13045,13223,13233"
13015,108901,"13067,13223,13233,13129,13115,13057"
13077,146158,"13121,13255,13113,13045,13149,13285,13199"
13159,14588,"13211,13217,13237,13169,13207,13035"
13151,240712,"13247,13089,13217,13255,13063,13035"
13085,26798,"13227,13187,13123,13111,13117,13057,13139"
13097,144237,"13067,13121,13045,13223"
13211,20097,"13219,13133,13297,13217,13237,13159"
13245,206607,"13189,13073,13033,13163"
13189,21632,"13317,13301,13245,13073,13181,13163"
13073,156010,"13245,13189,13181"
13181,7690,"13317,13105,13189,13073"
13033,24596,"13245,13107,13165,13251,13163"
13087,29367,"13253,13131,13201,13205,13007"
13191,10975,"13183,13179,13127,13305"
13127,84499,"13039,13025,13191,13305"
13025,18021,"13039,13127,13305,13229,13299,13049"
13259,5314,"13243,13239,13053,13307,13197"
13145,34668,"13285,13199,13263,13215"
13053,9565,"13263,13215,13259,13197"
13215,206922,"13263,13145,13053"
13197,7498,"13269,13263,13259,13053,13261,13307,13249"
13263,5733,"13199,13269,13293,13145,13215,13053,13197"
13081,20128,"13177,13315,13261,13093,13321,13287"
13137,46031,"13281,13311,13139,13011,13257,13241"
13017,17194,"13315,13271,13069,13155,13287"
13139,203136,"13085,13187,13311,13135,13117,13011,13137,13157"
13213,39973,"13123,13111,13313,13129"
13313,102864,"13295,13129,13213,13047"
13069,43092,"13299,13005,13271,13017,13003,13161,13155,13019"
13003,8286,"13299,13069,13173,13065,13019"
13175,49570,"13283,13023,13319,13309,13167,13091"
13283,6406,"13209,13279,13107,13175,13309"
13167,9189,"13303,13107,13163,13175,13319"
13239,2235,"13061,13243,13259"
13129,57544,"13227,13123,13295,13313,13015,13213,13115"
13233,42853,"13143,13223,13015,13115"
13295,67654,"13083,13313,13129,13047,13115,13055"
13083,16251,"13295"
13047,67872,"13295,13313"
13321,20784,"13095,13177,13081,13205,13071,13287,13277"
13177,33163,"13095,13273,13261,13081,13321"
13273,9185,"13095,13177,13243,13037,13261,13307"
13095,85790,"13177,13273,13037,13205,13007,13321"
13249,4547,"13269,13261,13193,13197"
13261,29616,"13177,13273,13307,13093,13249,13193,13197,13081"
13179,65256,"13183,13051,13029,13109,13191,13267"
13183,16168,"13179,13191,13305,13267"
13157,75907,"13139,13011,13195,13013,13059"
13305,30144,"13183,13025,13127,13191,13229,13001,13267"
13285,69426,"13077,13149,13199,13145"
13169,28347,"13237,13009,13159,13207,13021,13289,13319"
13021,157346,"13169,13207,13079,13153,13289"
13207,27957,"13171,13169,13159,13035,13079,13293,13021"
13079,12130,"13207,13225,13269,13293,13153,13021"
13289,8022,"13169,13153,13021,13023,13319"
13009,43799,"13237,13141,13169,13303,13319"
13141,8735,"13133,13265,13237,13009,13303,13301,13125"
13071,45898,"13205,13275,13321,13277,13027,13075"
13115,98584,"13233,13295,13129,13015,13055"
13039,54768,"13025,13127,13049"
13029,44738,"13179,13051,13103,13031,13109"
13051,295291,"13179,13029,13103"
13103,64769,"13051,13029,13031,13251"
13031,81099,"13029,13103,13109,13107,13165,13251,13043"
13055,24965,"13295,13115"
13293,27700,"13171,13231,13199,13207,13269,13079,13263"
13275,45798,"13131,13205,13071,13027"
13277,41344,"13155,13019,13321,13071,13287,13075"
13257,26784,"13011,13137,13119"
13101,3697,"13185,13173,13065"
13185,118251,"13101,13173,13019,13027,13075"
13173,9877,"13003,13101,13185,13065,13019"
13027,16301,"13185,13275,13071,13075"
13209,8610,"13279,13283,13309,13161"
13279,27030,"13001,13267,13209,13283,13107,13161"
13153,163633,"13225,13079,13021,13023,13235,13289,13093,13193"
13225,27981,"13269,13079,13153,13193"
13229,19716,"13025,13305,13299,13001,13005"
13299,36251,"13025,13229,13005,13049,13003,13069,13065"
13309,7471,"13209,13283,13175,13271,13091,13161"
13109,10774,"13179,13029,13031,13267,13043"
13307,2348,"13243,13273,13259,13261,13197"
13107,22768,"13031,13279,13283,13165,13033,13043,13163,13167"
13011,18035,"13139,13137,13257,13119,13157,13195"
13105,19637,"13221,13317,13181,13195,13147"
13315,8766,"13235,13271,13091,13093,13081,13017,13287"
13281,12493,"13291,13311,13137,13241"
13093,11208,"13153,13235,13315,13261,13193,13081"
13235,9855,"13153,13023,13315,13091,13093"
13001,18444,"13305,13229,13005,13267,13279,13161"
13065,6749,"13299,13003,13101,13173"
13287,9006,"13315,13081,13017,13155,13321,13277"
13243,6425,"13061,13273,13037,13239,13259,13307"
13161,14779,"13001,13005,13209,13279,13271,13309,13069"
13155,9666,"13017,13069,13019,13287,13277"
13269,7816,"13225,13079,13263,13293,13249,13193,13197"
13133,18915,"13219,13211,13221,13265,13237,13141"
13301,5215,"13265,13317,13141,13125,13189,13163"
13165,8674,"13031,13107,13033,13251"
13241,16883,"13281,13137"
13271,12477,"13315,13309,13091,13017,13069,13161"
13201,6000,"13253,13087,13007,13099"
13253,9147,"13087,13201,13099"
13237,22047,"13133,13211,13009,13141,13169,13159"
13007,2876,"13095,13037,13087,13201,13205,13099"
13205,21755,"13095,13131,13087,13007,13275,13321,13071"
13131,26236,"13087,13205,13275"
13005,11140,"13229,13299,13001,13069,13161"
13267,22842,"13183,13179,13109,13305,13001,13279,13043"
13317,9565,"13221,13265,13105,13301,13189,13181"
13125,2884,"13141,13303,13301,13163"
13187,33488,"13085,13291,13111,13311,13139"
13111,25319,"13085,13187,13123,13291,13213"
13123,31353,"13227,13085,13111,13129,13213"
13193,12082,"13225,13269,13153,13261,13093,13249"
13049,12518,"13039,13025,13299"
13119,23424,"13011,13257,13195,13147"
13265,1559,"13133,13221,13317,13141,13301"
13075,17229,"13185,13019,13071,13277,13027"
13251,14067,"13103,13031,13165,13033"
13147,25828,"13105,13119,13195"
13291,24632,"13187,13111,13281,13311"
13319,8877,"13009,13169,13303,13175,13289,13167"
13019,18160,"13003,13069,13185,13173,13155,13277,13075"
13061,2848,"13243,13037,13239,13099"
13037,5573,"13095,13061,13243,13273,13007,13099"
13099,10854,"13061,13037,13253,13201,13007"
13043,10981,"13031,13109,13267,13107"
13023,12583,"13153,13175,13235,13289,13091"
13303,19988,"13009,13141,13125,13163,13319,13167"
13091,19925,"13023,13175,13235,13315,13271,13309"
13311,28003,"13187,13291,13281,13139,13137"
