46021,1377,"46129,46031,46089"
46063,1311,"46019,46105"
46029,28325,"46037,46057,46039,46025,46051"
46009,7003,"46067,46135,46023"
46007,3381,"46121,46102,46071"
46109,10280,"46037,46091,46051"
46121,9319,"46123,46095,46007"
46125,8673,"46067,46099,46083,46087,46027,46135"
46035,19956,"46111,46067,46061,46003,46043"
46117,2980,"46055,46119,46041,46065,46085,46075"
46003,2747,"46111,46035,46015,46023,46073,46043"
46103,109222,"46055,46093,46081,46102,46071,46033"
46083,65161,"46125,46099,46127,46027"
46105,2835,"46093,46019,46063,46137,46031"
46011,34375,"46101,46079,46077,46057,46039"
46017,1948,"46069,46059,46085,46015,46073"
46095,1918,"46121,46123,46085,46075,46071"
46107,2472,"46119,46129,46041,46045,46069,46049"
46047,6973,"46102,46033"
46065,17765,"46119,46069,46117,46085"
46069,1262,"46119,46107,46017,46049,46059,46065,46085"
46057,6164,"46077,46011,46039,46025,46029"
46045,3986,"46013,46107,46129,46049,46089"
46059,3145,"46115,46005,46069,46017,46049,46073"
46115,6361,"46037,46013,46025,46005,46049,46059"
46049,2125,"46013,46107,46115,46045,46069,46059"
46019,10243,"46093,46081,46105,46063"
46093,29852,"46103,46055,46081,46019,46105,46137"
46089,2411,"46013,46129,46021,46045"
46102,13672,"46103,46007,46047,46071,46033"
46023,9373,"46009,46067,46085,46053,46015,46003,46043"
46127,16811,"46083,46027"
46037,5449,"46109,46091,46013,46025,46115,46029,46051"
46123,5624,"46121,46095,46085,46053"
46111,2330,"46035,46097,46061,46077,46005,46073,46003"
46031,3902,"46105,46137,46129,46021,46041"
46053,3994,"46123,46085,46023"
46051,7556,"46037,46109,46039,46029"
46091,4306,"46037,46109,46013"
46099,197214,"46125,46083,46101,46087,46079"
46067,7427,"46035,46009,46061,46125,46087,46135,46023,46043"
46101,6336,"46099,46079,46011"
46043,2835,"46035,46067,46023,46003"
46039,4295,"46011,46057,46029,46051"
46025,3837,"46037,46077,46057,46115,46029,46005"
46097,2298,"46111,46061,46087,46079,46077"
46073,1663,"46111,46005,46017,46059,46015,46003"
46087,5682,"46067,46097,46061,46125,46099,46079"
46081,25768,"46103,46093,46019"
46137,2413,"46055,46093,46105,46031,46041"
46015,5247,"46017,46085,46023,46073,46003"
46119,1446,"46107,46041,46069,46065,46117"
46129,5315,"46107,46021,46031,46041,46045,46089"
46077,5187,"46111,46097,46079,46011,46057,46025,46005"
46055,1872,"46103,46093,46137,46117,46075,46071"
46061,3461,"46111,46035,46067,46097,46087"
46041,5239,"46119,46107,46137,46129,46031,46117"
46027,14967,"46125,46127,46083,46135"
46135,23310,"46009,46067,46125,46027"
46013,38301,"46037,46091,46115,46045,46049,46089"
46079,11059,"46097,46099,46101,46087,46077,46011"
46085,3718,"46069,46017,46123,46095,46065,46117,46075,46053,46015,46023"
46071,2806,"46103,46055,46095,46075,46007,46102"
46033,8318,"46103,46102,46047"
46005,19149,"46111,46077,46025,46115,46059,46073"
46075,917,"46055,46095,46117,46085,46071"
