35009,48430,"35041,35037"
35041,19191,"35005,35011,35025,35009,35037"
35045,121661,"35031,35039,35043"
35027,20269,"35035,35005,35019,35011,35057,35051,35053"
35019,4452,"35027,35047,35011,35057,35037"
35057,15045,"35027,35049,35047,35019,35061,35001,35053"
35029,25427,"35023,35017,35013,35051"
35031,72902,"35045,35006,35043"
35039,40363,"35028,35049,35055,35033,35045,35043"
35025,74455,"35015,35005,35041"
35005,65157,"35027,35035,35015,35011,35025,35041"
35049,154823,"35028,35047,35033,35039,35043,35001,35057"
35037,8746,"35047,35019,35021,35011,35041,35009,35059"
35001,676444,"35049,35006,35043,35061,35057"
35051,11576,"35027,35035,35003,35017,35029,35013,35053"
35061,76205,"35006,35001,35057,35053"
35011,1698,"35027,35005,35019,35041,35037"
35035,67839,"35027,35015,35005,35013,35051"
35003,3579,"35006,35017,35051,35053"
35059,4079,"35007,35021,35037"
35047,27201,"35049,35019,35021,35033,35057,35037"
35055,34489,"35007,35033,35039"
35017,28185,"35023,35003,35029,35051"
35007,12387,"35055,35021,35033,35059"
35043,148834,"35028,35049,35031,35045,35006,35039,35001"
35006,27172,"35031,35043,35061,35001,35003,35053"
35013,219561,"35035,35029,35051"
35021,657,"35047,35007,35033,35037,35059"
35023,4178,"35017,35029"
35053,16595,"35027,35006,35061,35057,35003,35051"
35028,19419,"35049,35039,35043"
35033,4189,"35049,35055,35047,35007,35021,35039"
35015,62314,"35035,35005,35025"
