54109,21382,"54005,54047,54081,54055,54059,54045"
54007,12447,"54067,54101,54015,54021,54013,54041"
54087,14028,"54015,54039,54105,54013,54035"
54023,10976,"54057,54031,54077,54083,54093,54071"
54063,12376,"54089,54025"
54017,7808,"54021,54041,54085,54095,54103,54033"
54105,5194,"54087,54013,54035,54085,54107"
54095,8313,"54085,54017,54103,54073"
54025,32977,"54089,54067,54063,54101,54075,54019"
54085,8444,"54105,54021,54013,54017,54095,54107,54073"
54083,27932,"54101,54075,54097,54001,54093,54071,54023"
54049,56205,"54091,54061,54103,54033"
54071,6143,"54031,54075,54083,54023"
54089,11959,"54063,54025,54019,54081,54055"
54003,122076,"54065,54037"
54097,23816,"54101,54041,54001,54083,54033"
54091,16705,"54001,54077,54049,54061,54033"
54081,74591,"54089,54019,54005,54109,54039,54055"
54067,24604,"54101,54025,54015,54019,54039,54007"
54053,25453,"54035,54079,54011"
54021,7408,"54007,54013,54041,54085,54017"
54009,22559,"54069,54029"
54013,6229,"54015,54007,54087,54105,54021,54085"
54043,20463,"54005,54039,54099,54059,54079,54011,54045"
54069,42425,"54051,54009"
54065,17063,"54027,54003"
54039,180745,"54067,54015,54019,54005,54081,54087,54035,54043,54079"
54041,17033,"54101,54007,54097,54021,54017,54033"
54059,23568,"54047,54109,54099,54043,54045"
54099,38982,"54059,54043,54011"
54075,7869,"54101,54025,54083,54071"
54079,57440,"54039,54053,54035,54043,54011"
54103,14442,"54051,54017,54095,54049,54061,54033"
54005,21809,"54109,54039,54081,54043,54045"
54011,94350,"54053,54099,54043,54079"
54051,30591,"54069,54103"
54035,27791,"54039,54053,54087,54105,54107,54079"
54061,105822,"54077,54091,54049,54103"
54057,26938,"54027,54023"
54029,29095,"54009"
54077,34216,"54001,54093,54023,54091,54061"
54031,14299,"54027,54071,54023"
54107,84296,"54105,54035,54085,54073"
54101,8378,"54067,54025,54075,54007,54097,54041,54083"
54027,23093,"54057,54031,54065"
54047,19111,"54109,54055,54059"
54033,65921,"54097,54041,54001,54017,54091,54049,54103"
54001,15465,"54097,54077,54083,54093,54091,54033"
54093,6762,"54001,54077,54083,54023"
54015,8051,"54067,54039,54007,54087,54013"
54045,32567,"54005,54109,54059,54043"
54073,7653,"54085,54095,54107"
54019,40488,"54089,54067,54025,54039,54081"
54037,57701,"54003"
54055,59664,"54089,54047,54109,54081"
