38061,9809,"38025,38053,38013,38105,38101,38055"
38055,9771,"38025,38061,38101,38049,38015,38065,38057,38083"
38031,3397,"38093,38039,38103,38027"
38067,6844,"38099,38019"
38077,16529,"38073,38081,38017"
38037,2301,"38089,38085,38059,38001,38041"
38053,14704,"38033,38025,38061,38105,38007"
38073,5703,"38003,38081,38077,38017,38021,38045"
38095,2162,"38071,38069,38079,38005,38019"
38075,2282,"38013,38101,38009,38049"
38093,21593,"38003,38043,38039,38031,38103,38047,38045"
38033,1736,"38053,38007,38087"
38065,1877,"38059,38015,38057,38055"
38025,4095,"38089,38053,38061,38007,38057,38055"
38079,12187,"38009,38069,38095"
38059,33291,"38089,38029,38085,38037,38015,38065,38057"
38069,3990,"38103,38009,38049,38079,38095,38005,38083"
38027,2347,"38039,38031,38103,38005,38063"
38041,2489,"38089,38037,38001,38087"
38099,10563,"38071,38067,38035,38063,38019"
38085,3898,"38029,38037,38059,38001"
38013,2201,"38061,38023,38105,38101,38075"
38071,11605,"38099,38095,38005,38063,38019"
38081,3862,"38073,38077,38021"
38035,73170,"38097,38091,38099,38063"
38057,8350,"38089,38025,38059,38065,38055"
38021,4999,"38073,38081,38051,38045"
38003,10853,"38093,38039,38073,38091,38017,38045"
38015,98458,"38043,38029,38059,38065,38055,38083"
38101,69919,"38061,38013,38075,38049,38055"
38009,6379,"38075,38049,38069,38079"
38005,5964,"38103,38027,38071,38069,38095,38063"
38089,33646,"38025,38007,38037,38059,38057,38087,38041"
38011,2993,"38001,38087"
38047,1876,"38093,38043,38029,38051,38045"
38029,3301,"38043,38085,38059,38015,38051,38047"
38083,1265,"38043,38103,38049,38069,38015,38055"
38097,7997,"38091,38017,38035"
38049,5345,"38101,38075,38009,38069,38055,38083"
38045,4093,"38093,38003,38073,38021,38051,38047"
38043,2394,"38093,38103,38029,38015,38083,38047"
38063,3015,"38039,38027,38091,38099,38071,38035,38005"
38091,1798,"38003,38039,38097,38017,38035,38063"
38103,3982,"38093,38043,38031,38027,38069,38005,38083"
38039,2306,"38093,38003,38031,38027,38091,38063"
38087,706,"38089,38033,38007,38011,38001,38041"
38023,2195,"38013,38105"
38051,2530,"38029,38021,38047,38045"
38001,2200,"38085,38037,38011,38087,38041"
38019,3704,"38099,38071,38095,38067"
38105,40950,"38053,38061,38013,38023"
38017,184525,"38003,38073,38097,38077,38091"
38007,945,"38089,38033,38025,38053,38087"
