42047,30990,"42065,42083,42053,42033,42023"
42025,64749,"42077,42095,42079,42089,42107"
42013,122822,"42061,42033,42027,42021,42009"
42111,74129,"42051,42129,42021,42009"
42049,270876,"42039,42123"
42051,128804,"42129,42111,42059,42125"
42067,23509,"42061,42055,42087,42099,42109,42097"
42083,40432,"42047,42123,42023,42105"
42087,46143,"42061,42067,42119,42109,42027"
42091,856553,"42077,42011,42029,42045,42101,42017"
42123,38587,"42121,42039,42083,42049,42053"
42093,18136,"42081,42037,42097"
42045,576830,"42029,42101,42091"
42001,103852,"42055,42041,42133"
42077,374557,"42095,42025,42011,42107,42091,42017"
42095,312951,"42077,42025,42089,42017"
42041,259469,"42055,42001,42099,42043,42133"
42055,155932,"42061,42001,42067,42099,42041,42057"
42079,325594,"42037,42113,42025,42069,42131,42089,42107"
42105,16396,"42117,42081,42083,42023,42035"
42003,1250578,"42129,42125,42007,42019"
42017,646538,"42077,42095,42101,42091"
42081,114188,"42117,42119,42093,42015,42037,42113,42097,42105,42035"
42075,143257,"42043,42071,42011,42107"
42027,158172,"42061,42087,42119,42033,42035,42013"
42103,58535,"42127,42089"
42115,38434,"42015,42127,42069,42131"
42125,209349,"42051,42129,42059,42007,42003"
42119,42681,"42087,42109,42081,42097,42027,42035"
42039,83938,"42121,42123,42049,42085"
42121,50454,"42031,42039,42123,42053,42085,42019"
42071,552984,"42043,42075,42011,42029,42133"
42005,65558,"42129,42031,42063,42065,42019"
42129,354663,"42051,42005,42063,42111,42021,42125,42003,42019"
42007,168215,"42125,42003,42019,42073"
42053,6973,"42031,42065,42121,42047,42123"
42117,41045,"42081,42015,42105"
42043,286401,"42099,42041,42097,42071,42075,42107,42133"
42127,51155,"42103,42115,42069,42089"
42059,35954,"42051,42125"
42065,44492,"42031,42005,42063,42047,42053,42033"
42109,39736,"42087,42067,42119,42097"
42031,37241,"42005,42065,42121,42053,42019"
42033,80562,"42063,42065,42047,42023,42027,42035,42021,42013"
42063,83246,"42129,42005,42065,42033,42021"
42099,45842,"42055,42067,42041,42043"
42023,4547,"42047,42083,42033,42105,42035"
42019,193763,"42129,42031,42005,42121,42085,42007,42003,42073"
42101,1603797,"42045,42091,42017"
42057,14556,"42061,42055,42009"
42015,59967,"42117,42081,42113,42115,42131"
42061,44092,"42055,42087,42067,42027,42009,42013,42057"
42009,47577,"42061,42111,42021,42013,42057"
42073,86070,"42085,42007,42019"
42035,37450,"42119,42081,42033,42023,42105,42027"
42037,64727,"42093,42081,42113,42097,42079,42107"
42011,428849,"42077,42071,42075,42107,42029,42091"
42085,110652,"42121,42039,42019,42073"
42107,143049,"42037,42097,42077,42025,42079,42043,42075,42011"
42113,5840,"42081,42015,42037,42079,42131"
42097,91647,"42067,42119,42109,42093,42081,42037,42043,42107"
42021,133472,"42129,42063,42111,42033,42009,42013"
42069,215896,"42079,42115,42127,42131,42089"
42131,26069,"42015,42113,42079,42115,42069"
42029,534413,"42071,42011,42045,42091"
42089,168327,"42095,42025,42079,42103,42127,42069"
42133,456438,"42001,42041,42043,42071"
