41009,52589,"41051,41007,41067"
41027,23977,"41065,41005,41051"
41025,7495,"41017,41013,41023,41037,41045"
41041,50395,"41003,41053,41057,41039"
41033,88090,"41015,41029,41019"
41021,1995,"41069,41049,41055,41065"
41017,198253,"41043,41035,41031,41013,41025,41037,41039"
41053,87433,"41043,41041,41003,41047,41071,41057"
41065,26670,"41047,41031,41069,41021,41055,41027,41005"
41055,1870,"41021,41065"
41071,107722,"41047,41053,41005,41067,41057"
41015,23446,"41033,41011,41019"
41059,80075,"41023,41049,41061,41063"
41031,24502,"41043,41047,41017,41013,41069,41065"
41067,600372,"41005,41051,41071,41009,41057"
41063,7391,"41001,41059,41061"
41013,24738,"41031,41017,41025,41023,41069"
41005,421401,"41047,41065,41027,41051,41071,41067"
41007,41072,"41009,41057"
41035,69413,"41017,41037,41029,41019,41039"
41049,12186,"41023,41069,41021,41059"
41029,223259,"41035,41033,41019"
41051,815428,"41027,41005,41009,41067"
41001,16668,"41023,41045,41061,41063"
41003,95184,"41043,41041,41053,41039"
41047,345920,"41043,41053,41031,41065,41005,41071"
41023,7233,"41013,41025,41001,41069,41045,41049,41059,41061"
41011,64929,"41015,41019"
41043,128610,"41003,41047,41053,41031,41017,41039"
41037,8160,"41035,41017,41025"
41069,1451,"41031,41013,41023,41049,41021,41065"
41045,31571,"41025,41001,41023"
41057,27390,"41041,41053,41007,41071,41067"
41039,382971,"41043,41041,41003,41035,41017,41019"
41061,26196,"41001,41023,41059,41063"
41019,111201,"41035,41033,41015,41029,41011,41039"
