27081,5640,"27117,27173,27083"
27111,60081,"27159,27153,27051,27167,27041,27005,27027"
27021,30066,"27007,27001,27057,27159,27153,27097,27061,27035"
27037,439882,"27163,27053,27123,27139,27131,27049"
27075,10905,"27137,27031"
27003,363887,"27141,27059,27025,27163,27053,27123"
27099,40029,"27047,27147,27039,27045,27109"
27101,8179,"27127,27117,27105,27133,27083,27033"
27123,552352,"27037,27163,27053,27003"
27167,6506,"27051,27111,27155,27027"
27059,41135,"27095,27065,27141,27025,27003"
27009,41379,"27095,27097,27141,27145"
27159,14065,"27057,27153,27021,27111,27005"
27113,13992,"27007,27029,27089,27119,27125"
27157,21387,"27109,27169,27049"
27163,267568,"27025,27037,27123,27003"
27035,66123,"27001,27095,27021,27097"
27155,3360,"27051,27167,27149,27011"
27173,9528,"27127,27129,27073,27081,27023,27083"
27131,67097,"27037,27139,27079,27147,27161,27039,27049"
27145,158292,"27153,27097,27041,27121,27141,27009,27171,27067,27093"
27141,97183,"27095,27145,27059,27009,27053,27003,27171"
27079,28674,"27139,27103,27143,27013,27131,27161"
27137,200231,"27001,27071,27061,27017,27075"
27031,5600,"27075"
27051,6074,"27111,27167,27149,27041,27155"
27023,12598,"27129,27067,27073,27173,27151"
27043,13921,"27013,27047,27161,27091"
27017,36207,"27001,27115,27137"
27115,28876,"27001,27065,27017,27025"
27149,9671,"27051,27155,27121,27011,27151"
27069,4207,"27089,27135"
27091,20025,"27013,27043,27063,27165"
27097,34010,"27095,27153,27021,27035,27145,27009"
27117,9424,"27081,27101,27133,27083"
27129,14723,"27015,27103,27127,27143,27085,27067,27093,27173,27023"
27087,5411,"27029,27119,27107,27005"
27053,1281565,"27141,27037,27123,27003,27019,27171,27139"
27015,25912,"27103,27127,27129,27013,27033,27165"
27103,34454,"27015,27143,27129,27013,27079"
27041,39006,"27153,27051,27111,27121,27145"
27151,9838,"27149,27121,27011,27067,27073,27023"
27147,37406,"27047,27131,27161,27039,27099"
27125,3935,"27119,27113"
27029,8524,"27007,27119,27113,27087,27057,27005"
27011,5166,"27149,27155,27073,27151"
27013,69112,"27015,27103,27043,27079,27161,27091,27165"
27119,31192,"27029,27089,27107,27113,27125,27087"
27127,15425,"27015,27129,27173,27101,27083,27033"
27055,18843,"27045,27169"
27019,106922,"27053,27171,27139,27143,27085"
27135,15331,"27007,27077,27069,27089"
27095,26459,"27001,27065,27097,27035,27141,27059,27009"
27045,21228,"27099,27055,27109,27169"
27073,6719,"27011,27173,27023,27151"
27085,36771,"27019,27171,27143,27129,27093"
27153,25262,"27159,27021,27097,27111,27041,27145"
27105,22290,"27101,27133,27063,27033"
27001,15697,"27095,27065,27021,27061,27035,27115,27017,27137"
27057,21344,"27007,27029,27159,27021,27005"
27063,9989,"27105,27091,27033,27165"
27039,20867,"27147,27131,27099,27109,27049"
27047,30895,"27043,27147,27161,27099"
27121,11308,"27149,27041,27145,27067,27151"
27143,14836,"27019,27139,27103,27129,27085,27079"
27109,162847,"27039,27099,27157,27045,27169,27049"
27067,43732,"27121,27145,27129,27093,27023,27151"
27133,9704,"27117,27101,27105"
27161,18968,"27013,27043,27079,27047,27147,27131"
27033,11517,"27015,27127,27101,27105,27063,27165"
27071,12062,"27007,27077,27061,27137"
27165,11253,"27015,27013,27063,27091,27033"
27171,141337,"27141,27145,27053,27019,27085,27093"
27027,65318,"27107,27111,27167,27005"
27139,150928,"27037,27053,27019,27143,27079,27131"
27005,35183,"27029,27107,27087,27057,27159,27111,27027"
27107,6441,"27119,27087,27005,27027"
27025,56621,"27115,27059,27163,27003"
27089,9040,"27007,27069,27119,27113,27135"
27169,49671,"27157,27045,27055,27109"
27007,46228,"27029,27077,27089,27113,27135,27057,27021,27071,27061"
27083,25269,"27127,27117,27081,27173,27101"
27049,47582,"27037,27131,27039,27157,27109"
27061,45014,"27007,27001,27021,27071,27137"
27093,23400,"27145,27171,27129,27085,27067"
27065,16032,"27001,27095,27115,27059"
27077,3763,"27007,27135,27071"
